Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
1970,0.34,Ideal,G,IF,61.4,56.0,4.5,4.53,2.77,974
20017,2.08,Premium,I,SI1,60.3,59.0,8.26,8.22,4.97,15065
7976,0.3,Very Good,F,SI2,62.6,61.0,4.2,4.24,2.64,394
13256,2.19,Premium,I,SI2,62.5,58.0,8.31,8.26,5.18,15169
17265,0.31,Ideal,D,VS2,62.1,56.0,4.34,4.35,2.7,734
11870,0.36,Ideal,E,VS1,61.7,56.0,4.58,4.56,2.82,1094
897,0.3,Ideal,I,VVS2,62.6,56.0,4.26,4.3,2.68,515
10065,0.33,Ideal,F,VVS1,61.9,55.0,4.46,4.47,2.76,939
20024,0.9,Ideal,D,SI2,60.8,56.0,6.24,6.26,3.8,4241
9729,1.71,Ideal,J,SI1,62.8,57.0,7.58,7.55,4.75,6320
4579,0.71,Very Good,E,VS2,63.4,61.0,5.6,5.57,3.54,2450
25663,0.66,Ideal,E,SI1,62.8,57.0,5.58,5.53,3.49,1901
241,0.39,Ideal,E,SI1,61.1,55.0,4.74,4.75,2.9,628
25161,0.53,Very Good,G,VS1,63.2,55.0,5.15,5.13,3.25,1727
18387,1.08,Ideal,E,SI2,61.7,57.0,6.6,6.55,4.06,5080
11674,0.41,Good,H,VVS1,62.6,62.0,4.7,4.76,2.96,892
12173,1.54,Ideal,I,SI2,60.3,59.0,7.43,7.46,4.49,8092
12232,1.23,Ideal,H,I1,61.9,61.0,6.85,6.79,4.22,3905
21196,0.3,Ideal,E,VS2,61.5,55.0,4.34,4.31,2.66,844
3325,1.02,Premium,F,VS2,61.3,58.0,6.54,6.42,3.97,6597
17925,0.41,Very Good,F,VS2,62.8,58.0,4.69,4.73,2.96,863
17406,1.22,Premium,I,SI2,61.5,61.0,6.89,6.83,4.22,4735
11241,0.33,Premium,F,VS2,60.0,60.0,4.45,4.49,2.68,577
17821,0.93,Very Good,I,VS2,63.1,58.0,6.19,6.21,3.91,3766
12242,0.83,Premium,H,SI1,58.6,61.0,6.2,6.16,3.62,2613
19150,0.7,Premium,F,VVS2,58.7,60.0,5.8,5.75,3.39,3062
13287,1.01,Ideal,F,SI1,,54.0,6.38,6.44,4.02,6039
6487,0.71,Ideal,D,VS2,63.0,56.0,5.69,5.65,3.58,3245
85,0.43,Very Good,E,VS2,62.2,58.0,4.81,4.87,3.01,869
20512,0.77,Ideal,E,SI1,61.6,57.0,5.87,5.91,3.63,3189
18920,1.02,Very Good,G,SI2,63.1,60.0,6.41,6.34,4.02,4370
23889,1.26,Premium,J,VS2,62.0,60.0,7.0,6.86,4.3,5173
21891,0.52,Premium,I,VS1,59.6,60.0,5.17,5.14,3.07,1141
21701,0.5,Very Good,H,VS2,61.8,63.0,5.08,5.05,3.13,1178
23551,0.32,Ideal,H,VVS1,61.6,56.0,4.41,4.39,2.71,936
11388,0.3,Ideal,E,VVS1,62.4,55.0,4.32,4.34,2.7,826
2432,0.34,Ideal,D,VVS2,60.1,57.0,4.54,4.58,2.74,918
11019,0.3,Ideal,F,IF,61.3,56.0,4.33,4.35,2.66,886
24420,0.42,Ideal,I,SI1,,55.0,4.81,4.83,2.98,833
9347,1.2,Ideal,H,SI1,60.8,57.0,6.9,6.88,4.19,6485
2936,0.7,Good,G,SI2,59.4,61.0,5.77,5.81,3.44,1948
7870,0.51,Ideal,E,VS2,62.5,55.0,5.08,5.13,3.19,1656
2405,0.39,Premium,I,VVS1,61.5,59.0,4.67,4.7,2.88,821
17333,0.79,Very Good,F,SI1,61.5,58.0,5.94,5.97,3.66,3047
6233,1.0,Premium,D,VS1,62.1,55.0,6.41,6.34,3.96,7812
2066,0.24,Premium,E,VS2,62.6,58.0,4.03,3.99,2.51,536
16462,1.0,Ideal,I,VS1,63.1,57.0,6.32,6.39,4.01,4664
12268,0.35,Premium,E,VS1,60.8,58.0,4.55,4.58,2.78,829
8706,0.32,Ideal,G,VVS2,62.4,54.0,4.37,4.38,2.73,730
14826,0.9,Fair,D,SI2,64.7,59.0,6.09,5.99,3.91,3205
1665,0.32,Ideal,F,VS2,61.6,57.0,4.4,4.43,2.72,645
5046,2.31,Premium,I,SI2,62.9,58.0,8.43,8.34,5.27,17218
22251,0.72,Very Good,E,VS2,63.2,58.0,5.67,5.72,3.6,2923
5351,0.93,Premium,G,VS2,62.2,59.0,6.26,6.21,3.88,4750
18167,0.55,Ideal,D,VS2,61.7,57.0,5.21,5.26,3.23,1848
3216,0.63,Fair,H,SI2,64.7,61.0,5.33,5.27,3.43,1235
20629,2.59,Ideal,J,VS1,61.7,56.0,8.83,8.77,5.43,16465
20790,0.43,Very Good,F,SI1,62.4,57.0,4.79,4.82,3.0,792
20788,1.15,Premium,H,SI1,60.2,60.0,6.87,6.78,4.11,4772
22239,0.76,Premium,E,VS2,60.5,56.0,5.98,5.95,3.61,3447
11666,0.26,Ideal,G,SI1,62.2,54.0,4.11,4.12,2.56,394
26545,1.01,Good,F,VS1,64.0,56.0,6.37,6.32,4.06,5786
18881,0.3,Premium,G,VVS1,61.3,58.0,4.33,4.29,2.64,945
14455,1.11,Ideal,I,VS1,61.2,57.0,6.67,6.7,4.09,6758
5003,1.2,Premium,I,SI1,,56.0,6.82,6.76,4.19,4872
3125,0.54,Premium,G,VS2,61.0,60.0,5.24,5.18,3.18,1637
18910,0.5,Ideal,E,VS2,62.1,54.0,5.13,5.11,3.18,1746
4693,0.57,Ideal,F,VS2,61.7,57.0,5.36,5.33,3.3,1847
1933,0.9,Ideal,F,VS2,61.6,57.0,6.21,6.16,3.81,5141
14102,1.02,Ideal,G,VVS2,62.1,57.0,6.43,6.45,4.0,8401
17397,0.72,Ideal,F,VS1,61.1,56.0,5.79,5.76,3.53,3294
25699,0.3,Premium,D,VS1,61.2,59.0,4.34,4.29,2.64,914
10460,0.41,Ideal,F,VVS2,62.9,54.0,4.74,4.7,2.97,1192
14229,0.36,Good,H,VS2,63.7,55.0,4.52,4.49,2.87,729
24753,1.65,Ideal,D,SI2,61.5,56.0,7.63,7.69,4.71,10847
21018,0.94,Premium,H,VS2,60.1,59.0,6.32,6.35,3.81,4629
15639,1.23,Very Good,J,VS2,62.8,59.0,6.75,6.82,4.26,4960
5525,0.23,Good,G,VVS2,63.8,56.0,3.94,3.9,2.5,428
25255,1.5,Premium,E,VS1,59.5,61.0,7.46,7.43,4.43,17143
26950,1.03,Ideal,G,VVS1,62.0,56.0,6.54,6.5,4.04,8398
14705,0.3,Ideal,D,VS2,61.6,56.0,4.31,4.36,2.67,670
17193,0.82,Premium,I,VS2,62.6,59.0,5.91,5.87,3.69,2648
12748,1.01,Premium,G,VS1,59.9,59.0,6.48,6.51,3.89,6239
14990,0.41,Good,D,VS1,,62.0,4.8,4.84,2.9,986
19177,0.61,Very Good,G,VVS1,61.1,56.0,5.47,5.5,3.35,2569
15960,0.31,Very Good,I,VS2,,59.0,4.38,4.42,2.61,406
14699,0.3,Premium,G,VS1,62.2,59.0,4.28,4.31,2.67,605
1204,0.42,Premium,F,IF,62.2,56.0,4.85,4.8,3.0,1389
25123,1.2,Premium,J,SI1,60.6,59.0,6.88,6.84,4.16,4838
24346,0.36,Premium,G,SI2,60.8,58.0,4.61,4.57,2.79,608
24424,1.5,Fair,H,VS1,61.7,60.0,7.37,7.27,4.52,11007
15975,0.26,Very Good,F,VVS1,61.2,60.0,4.13,4.14,2.53,591
26702,0.7,Ideal,F,VVS1,62.4,55.0,5.65,5.69,3.54,4341
6002,0.7,Premium,G,VS2,60.8,58.0,5.75,5.8,3.51,2317
13095,0.32,Ideal,G,VVS1,61.1,55.0,4.43,4.45,2.71,814
15826,0.37,Very Good,E,SI2,61.6,56.0,4.61,4.65,2.85,493
1579,1.54,Premium,I,VS1,61.6,58.0,7.39,7.42,4.56,10164
15596,1.25,Premium,H,VS1,62.0,59.0,6.88,6.84,4.25,8099
1190,0.3,Premium,F,VS2,61.4,60.0,4.3,4.27,2.63,776
959,1.19,Ideal,D,SI2,60.4,55.0,6.91,6.89,4.17,5504
6393,1.43,Very Good,D,SI1,63.5,56.0,7.24,7.09,4.55,9450
25571,2.63,Ideal,J,SI2,62.1,57.0,8.83,8.88,5.5,16914
6089,0.51,Premium,D,VS2,60.9,58.0,5.18,5.14,3.14,1716
11586,1.71,Very Good,H,VS2,62.6,59.0,7.54,7.58,4.73,13445
1015,0.3,Ideal,H,SI1,62.9,57.0,4.31,4.28,2.7,540
4793,0.71,Very Good,E,VS1,62.1,57.0,5.67,5.69,3.53,3009
15222,1.01,Good,H,SI1,60.6,61.0,6.35,6.39,3.86,4242
23784,0.54,Ideal,F,VS2,61.1,57.0,5.3,5.27,3.23,1820
8546,0.32,Ideal,D,SI2,62.8,57.0,4.38,4.35,2.74,612
11773,0.71,Very Good,G,SI1,63.2,58.0,5.68,5.65,3.58,2147
13114,0.5,Good,G,SI2,62.3,64.0,5.1,5.02,3.15,1121
19938,0.71,Ideal,I,SI1,61.4,56.0,5.73,5.77,3.53,2376
20193,0.7,Ideal,H,VVS2,60.9,56.0,5.76,5.79,3.52,3325
2775,1.31,Premium,J,SI1,59.6,59.0,7.16,7.13,4.26,5876
3002,1.04,Ideal,H,SI2,61.1,56.0,6.6,6.66,4.05,4290
20117,1.01,Fair,E,SI1,69.5,55.0,6.0,5.94,4.15,4853
9203,1.2,Very Good,G,SI1,63.4,55.0,6.72,6.65,4.24,4520
8928,1.58,Ideal,E,VS1,62.6,56.0,7.41,7.44,4.65,17894
10225,0.33,Premium,G,SI1,61.1,59.0,4.45,4.42,2.71,631
24709,1.38,Premium,H,SI2,62.1,60.0,7.13,7.08,4.41,6646
6005,0.31,Very Good,H,VS2,63.2,58.0,4.33,4.31,2.73,628
5572,0.3,Ideal,E,VVS1,62.5,57.0,4.27,4.3,2.68,862
20954,0.35,Ideal,D,VS2,61.3,56.0,4.56,4.54,2.79,1063
22217,2.01,Very Good,J,SI2,60.6,60.0,8.11,8.19,4.94,11406
7724,0.7,Premium,G,VS1,63.0,60.0,5.64,5.57,3.53,2838
25969,0.32,Premium,G,IF,62.0,60.0,4.37,4.41,2.72,954
7198,1.56,Ideal,G,VVS2,62.5,55.0,7.39,7.45,4.64,15609
139,0.75,Ideal,F,VS2,62.1,57.0,5.8,5.82,3.61,3081
15370,0.51,Good,G,VVS2,63.1,58.0,5.07,5.11,3.21,1875
22160,0.87,Very Good,H,SI2,61.0,56.0,6.15,6.19,3.77,2993
13232,1.3,Ideal,D,SI1,62.2,56.0,6.98,6.94,4.33,9275
22346,0.85,Fair,G,I1,62.7,60.0,6.05,5.96,3.77,1651
26629,0.71,Ideal,E,SI2,65.5,55.0,5.62,5.56,3.66,2511
2828,2.01,Very Good,I,VS1,61.5,62.0,7.94,8.07,4.92,15335
3945,1.57,Very Good,D,SI1,58.9,58.0,7.57,7.63,4.48,12697
22011,0.94,Premium,E,SI1,62.0,58.0,6.27,6.24,3.88,4580
22041,0.91,Very Good,E,SI2,58.5,60.0,6.31,6.34,3.7,3438
8997,0.71,Ideal,F,SI1,61.9,56.0,5.69,5.74,3.54,2999
8894,1.14,Premium,D,SI2,59.2,61.0,6.84,6.82,4.04,5047
21941,0.46,Ideal,E,VVS1,62.6,53.0,4.93,4.97,3.1,1816
9297,0.52,Premium,D,SI1,58.7,58.0,5.32,5.28,3.11,1720
15961,1.22,Premium,I,VS2,61.6,59.0,6.86,6.81,4.21,4562
11472,0.76,Ideal,D,VS1,61.7,56.0,5.84,5.87,3.61,4377
5293,1.22,Premium,I,SI1,62.2,57.0,6.87,6.79,4.25,5466
26790,0.54,Ideal,J,VVS2,61.6,57.0,5.25,5.23,3.23,1720
26732,0.9,Fair,D,VS2,57.4,65.0,6.26,6.29,3.6,4277
5875,0.4,Ideal,G,IF,61.8,55.0,4.75,4.79,2.95,1239
13685,0.3,Ideal,D,VS2,62.6,56.0,4.28,4.31,2.69,710
13782,0.41,Good,I,SI1,63.8,57.0,4.67,4.7,2.99,611
6779,0.7,Very Good,F,SI1,63.3,59.0,5.57,5.62,3.54,2264
23286,0.72,Good,F,SI1,60.4,61.0,5.75,5.8,3.49,2446
19208,0.33,Premium,I,VVS1,61.9,60.0,4.44,4.41,2.74,780
10996,0.71,Good,J,VS2,60.6,61.0,5.7,5.79,3.48,1922
6835,0.32,Ideal,G,VVS1,61.4,57.0,4.42,4.44,2.72,814
24735,0.4,Ideal,D,VS2,60.5,57.0,4.8,4.76,2.89,1125
24745,1.54,Very Good,I,VVS2,62.7,57.0,7.35,7.43,4.63,10518
22218,1.07,Ideal,I,SI1,61.7,56.1,6.57,6.59,4.06,5002
24757,1.5,Premium,H,VS2,60.8,59.0,7.34,7.36,4.47,10291
2988,1.05,Ideal,D,VVS2,61.9,54.0,6.53,6.55,4.05,11196
5972,1.25,Ideal,H,VS1,62.1,57.0,6.89,6.92,4.29,8365
24600,1.58,Premium,G,VVS2,62.4,56.0,7.5,7.4,4.65,14855
9015,0.51,Ideal,G,VVS1,60.8,56.0,5.21,5.22,3.17,1839
23363,1.8,Premium,I,SI1,61.9,60.0,7.78,7.74,4.8,11948
2636,0.3,Ideal,H,VS2,61.4,56.0,4.33,4.36,2.67,626
10551,0.82,Premium,H,VS1,62.3,60.0,5.97,5.94,3.71,2985
9171,0.44,Very Good,H,IF,61.1,57.0,4.91,4.94,3.01,1194
24289,1.51,Very Good,E,VS2,60.8,60.0,7.3,7.36,4.46,14338
20993,0.9,Premium,G,I1,62.3,53.0,6.16,6.12,3.82,1939
18241,0.3,Very Good,E,VS2,61.6,54.0,4.29,4.32,2.65,600
10787,1.02,Good,E,SI1,63.7,62.0,6.31,6.4,4.05,4443
11909,0.81,Very Good,I,VS2,62.6,59.7,5.86,5.92,3.69,2444
20547,1.11,Premium,I,SI1,61.9,58.0,6.63,6.61,4.1,3978
10221,1.04,Ideal,F,SI1,62.9,54.0,6.49,6.46,4.07,5626
15414,2.01,Premium,I,VS2,61.7,60.0,8.09,8.02,4.97,16700
18159,0.44,Ideal,E,VVS2,61.8,56.0,4.93,4.88,3.03,1334
25901,1.01,Ideal,G,VS2,62.4,56.0,6.41,6.37,3.99,6108
14880,0.4,Ideal,F,VS2,62.0,57.0,4.68,4.74,2.92,842
15665,1.2,Ideal,H,VS2,62.8,57.0,6.75,6.79,4.25,7072
21611,0.3,Premium,J,VS1,62.6,60.0,4.22,4.28,2.66,394
14127,0.55,Premium,I,VS2,61.7,55.0,5.35,5.29,3.28,1314
18035,1.09,Ideal,H,VVS1,61.4,56.0,6.64,6.67,4.09,7055
11443,1.5,Very Good,H,VVS2,62.9,59.0,7.26,7.31,4.58,11748
15124,1.54,Ideal,G,VVS2,62.5,57.0,7.36,7.3,4.58,15197
17192,1.0,Very Good,D,SI1,63.2,60.0,6.31,6.35,4.0,5851
19669,0.31,Good,F,VS2,63.9,56.0,4.29,4.32,2.75,625
3332,1.07,Premium,I,VS2,60.7,58.0,6.62,6.66,4.03,4491
472,1.51,Ideal,G,VS1,61.9,57.0,7.37,7.34,4.55,14674
24895,0.7,Ideal,G,VS1,61.9,55.0,5.67,5.71,3.52,3384
3144,0.32,Ideal,H,VS2,61.2,56.0,4.42,4.44,2.71,523
22369,1.01,Very Good,G,SI1,62.9,58.0,6.35,6.4,4.01,5497
14385,2.0,Ideal,H,SI2,61.5,57.0,8.04,8.0,4.93,12587
15447,0.29,Very Good,E,VS1,61.7,58.0,4.23,4.29,2.63,504
23997,0.91,Fair,I,SI2,65.0,58.0,6.05,6.02,3.92,2129
26132,0.31,Premium,E,VS2,60.3,58.0,4.37,4.42,2.65,680
13370,1.16,Ideal,D,VS2,62.1,57.0,6.73,6.7,4.17,8185
18654,0.52,Ideal,E,VVS2,61.8,56.0,5.16,5.19,3.2,2301
11020,0.4,Very Good,F,VVS1,61.9,59.0,4.71,4.75,2.93,1111
20499,0.5,Good,D,SI1,60.5,57.0,5.1,5.14,3.1,1447
17499,1.2,Very Good,J,SI2,61.4,55.0,6.85,6.92,4.23,4636
19892,0.4,Ideal,F,VVS1,61.8,58.0,4.72,4.76,2.93,1168
6915,0.36,Very Good,I,VVS2,59.7,55.0,4.65,4.69,2.79,571
19292,0.93,Very Good,G,SI1,62.3,58.0,6.2,6.29,3.9,4144
23835,1.11,Ideal,D,SI2,61.3,56.0,6.68,6.74,4.12,6129
7678,0.31,Premium,H,VVS1,62.1,58.0,4.36,4.33,2.7,907
21492,1.2,Premium,F,VVS2,62.8,60.0,6.79,6.74,4.25,10580
4892,1.73,Very Good,I,SI1,60.9,59.0,7.71,7.68,4.69,11554
19821,0.52,Good,H,SI1,57.6,61.0,5.34,5.32,3.07,1056
2195,1.53,Very Good,E,VS2,61.2,60.0,7.49,7.4,4.56,14282
20980,1.51,Premium,J,SI1,59.9,60.0,7.46,7.41,4.45,7822
1349,1.04,Ideal,H,VS1,62.7,57.0,6.42,6.46,4.04,5577
18620,1.01,Very Good,D,VS2,62.2,61.0,6.37,6.43,3.98,6905
4163,0.96,Fair,H,I1,61.5,63.0,6.22,6.06,3.78,1637
2804,1.01,Very Good,I,SI1,63.5,53.0,6.32,6.4,4.04,4794
4807,0.95,Very Good,E,SI1,61.6,56.0,6.31,6.36,3.9,4738
5374,2.05,Premium,J,VS2,62.3,60.0,8.09,8.15,5.06,13543
9399,0.31,Ideal,H,VVS1,62.0,55.0,4.34,4.37,2.7,671
6646,0.59,Premium,D,SI1,62.3,54.0,5.41,5.38,3.36,1912
21490,1.54,Very Good,I,SI2,59.4,61.0,7.49,7.56,4.47,7589
9469,1.0,Good,E,SI1,63.2,57.0,6.36,6.39,4.03,5299
24620,0.91,Fair,E,SI2,64.5,60.0,6.04,5.96,3.87,3119
19642,0.41,Premium,E,SI1,60.4,59.0,4.8,4.75,2.88,775
15669,0.54,Good,H,SI1,59.4,65.0,5.31,5.22,3.13,1131
9094,0.71,Ideal,D,VS2,62.3,56.0,5.68,5.72,3.55,3137
8378,0.33,Ideal,G,VVS1,60.4,58.0,4.5,4.51,2.72,802
6857,0.56,Ideal,H,VVS2,62.1,57.0,5.26,5.3,3.27,1745
12550,0.3,Ideal,E,VS1,60.8,57.0,4.36,4.33,2.64,911
23617,0.3,Good,H,SI1,63.7,56.0,4.2,4.22,2.68,421
10085,0.31,Ideal,G,SI1,61.6,57.0,4.32,4.35,2.67,493
6793,1.33,Premium,G,VS2,62.3,59.0,7.02,6.97,4.36,9682
18356,0.7,Premium,D,VS2,60.9,57.0,5.71,5.69,3.47,2909
43,0.43,Premium,F,SI1,60.5,60.0,4.88,4.84,2.94,1016
23300,0.31,Very Good,E,SI1,63.2,59.0,4.31,4.24,2.7,698
2261,0.41,Very Good,G,VS1,61.6,59.0,4.74,4.8,2.94,908
12191,0.3,Ideal,G,VS1,60.6,57.0,4.38,4.4,2.66,624
17886,0.54,Ideal,H,IF,60.3,55.0,5.29,5.33,3.2,2210
18490,0.58,Ideal,D,VVS1,62.2,56.0,5.34,5.36,3.33,3741
1342,0.3,Very Good,E,VVS1,61.8,56.0,4.29,4.32,2.66,1006
16883,0.59,Ideal,E,SI1,62.2,57.0,5.34,5.37,3.33,1630
8017,0.59,Ideal,E,VVS2,61.8,57.0,5.35,5.4,3.32,3026
23158,0.42,Ideal,G,VVS2,62.0,56.0,4.79,4.83,2.98,798
188,0.75,Very Good,I,SI1,63.7,56.0,5.73,5.77,3.66,2300
24562,0.31,Ideal,F,IF,62.3,53.0,4.35,4.38,2.72,914
20027,2.01,Premium,E,SI2,62.0,61.0,8.1,8.04,5.0,17179
3571,0.4,Ideal,E,SI1,63.0,57.0,4.68,4.65,2.94,882
20042,1.07,Premium,G,VS1,61.4,56.0,6.65,6.61,4.07,6076
13337,0.46,Very Good,E,VS2,61.3,57.0,4.99,5.02,3.07,1081
5837,0.55,Ideal,F,VS1,60.5,57.0,5.3,5.34,3.22,2119
4639,0.41,Ideal,F,VVS2,61.9,55.0,4.78,4.79,2.96,1115
7679,0.31,Ideal,I,VS2,62.3,54.0,4.37,4.4,2.73,452
25126,0.3,Very Good,G,VVS2,61.6,56.0,4.27,4.3,2.64,552
20947,0.31,Ideal,I,IF,61.3,57.0,4.34,4.4,2.68,652
11061,0.96,Fair,H,I1,68.9,59.0,6.09,5.96,4.15,1773
16749,0.75,Very Good,E,SI1,61.5,58.0,5.82,5.86,3.59,2923
18586,1.54,Very Good,E,SI2,59.0,62.0,7.56,7.59,4.47,7877
8308,2.0,Good,D,SI2,60.3,56.0,8.08,8.11,4.88,16425
1625,0.7,Ideal,I,VVS2,61.6,56.5,5.65,5.72,3.51,2487
11486,0.52,Ideal,E,VS2,61.1,55.0,5.2,5.27,3.2,1689
1632,0.72,Very Good,H,VVS2,60.3,56.0,5.81,5.83,3.51,2771
23626,2.18,Very Good,J,SI1,62.9,59.0,8.21,8.25,5.18,13812
1891,0.73,Very Good,F,SI1,61.4,56.0,5.81,5.86,3.58,2879
18663,1.0,Premium,G,SI1,60.2,59.0,6.5,6.39,3.88,4427
21473,1.05,Ideal,G,SI2,62.7,57.0,6.45,6.51,4.06,5127
22125,1.1,Ideal,H,SI2,61.9,56.0,6.65,6.63,4.11,4250
23513,0.75,Ideal,I,VS2,60.4,59.0,5.86,5.9,3.55,2680
1002,0.9,Good,E,VS1,62.7,58.0,6.07,6.12,3.82,5201
24009,2.08,Premium,G,SI2,62.2,60.0,8.16,8.09,5.06,12883
5280,0.46,Fair,F,SI1,64.9,58.0,4.81,4.77,3.11,1003
12162,0.51,Ideal,G,VVS2,61.1,56.0,5.15,5.19,3.16,1875
18623,0.32,Ideal,F,VVS1,62.5,53.0,4.4,4.43,2.76,854
19786,1.32,Premium,F,VS1,61.7,59.0,6.95,6.99,4.3,10977
2961,0.53,Ideal,G,VVS2,62.2,54.0,5.17,5.22,3.23,1948
9178,0.51,Ideal,G,VS2,61.0,56.0,5.17,5.2,3.16,1585
24383,0.74,Very Good,E,SI1,61.3,58.0,5.8,5.84,3.57,3009
22175,1.59,Premium,F,VS2,60.2,60.0,7.62,7.59,4.58,15602
6159,0.26,Very Good,E,VVS2,63.0,58.0,4.08,4.11,2.58,597
10872,0.43,Good,H,VVS1,61.2,61.0,4.84,4.9,2.98,1037
15657,1.0,Premium,H,VS1,60.7,59.0,6.44,6.4,3.9,5387
21499,1.55,Very Good,E,I1,61.6,58.0,7.42,7.52,4.6,5974
9541,0.4,Very Good,H,VVS1,62.3,55.0,4.73,4.77,2.95,1139
1974,0.43,Ideal,I,VVS2,60.9,57.0,4.85,4.9,2.97,929
15076,0.76,Very Good,J,VS1,59.3,63.0,6.12,5.93,3.55,2036
2258,0.77,Good,F,VS2,60.3,61.0,5.89,5.96,3.57,2911
11301,0.4,Very Good,E,VVS2,63.5,54.0,4.69,4.73,2.99,1017
15881,1.01,Premium,D,SI2,,59.0,6.57,6.54,3.89,5206
24485,0.5,Good,E,SI2,63.3,56.0,5.05,5.09,3.21,1077
24338,0.27,Ideal,F,VVS2,60.0,62.0,4.21,4.22,2.53,583
12332,0.26,Very Good,F,VVS1,62.0,59.0,4.08,4.15,2.55,597
19877,0.92,Premium,D,SI2,62.5,55.0,6.21,6.18,3.87,4150
25407,1.06,Premium,G,VS1,62.2,55.0,6.58,6.51,4.07,6853
5095,1.16,Ideal,F,VS2,61.3,57.0,6.76,6.79,4.15,9432
3960,0.44,Very Good,E,SI1,62.2,60.0,4.79,4.86,3.0,810
12850,0.56,Ideal,E,VS2,60.9,56.0,5.32,5.35,3.25,1819
7803,0.31,Ideal,D,SI1,62.3,56.0,4.32,4.35,2.7,548
8367,1.5,Premium,F,VS2,60.9,60.0,7.42,7.35,4.5,13853
19129,0.3,Ideal,F,IF,62.3,57.0,4.25,4.29,2.66,886
725,1.15,Premium,G,SI1,62.6,58.0,6.71,6.65,4.18,5851
22095,0.36,Ideal,H,SI1,62.3,57.0,4.54,4.58,2.84,505
4762,0.32,Ideal,J,SI1,61.8,54.9,4.39,4.42,2.72,384
5355,0.3,Ideal,D,VVS2,61.7,57.0,4.3,4.32,2.66,1041
23194,0.7,Premium,G,VS2,58.1,55.0,5.83,5.8,3.38,2657
25201,0.31,Good,G,VVS1,58.0,62.0,4.42,4.47,2.58,761
19791,0.35,Ideal,F,SI1,61.5,54.0,4.57,4.6,2.82,607
10588,1.32,Ideal,I,SI1,62.0,57.0,6.99,7.04,4.35,7162
15380,0.7,Good,H,SI2,61.5,63.0,5.59,5.63,3.45,1899
19540,0.31,Very Good,G,VS1,60.8,61.0,4.33,4.35,2.64,625
2817,0.54,Very Good,G,SI2,59.5,60.0,5.27,5.31,3.15,1083
7938,0.51,Ideal,G,VVS2,62.0,57.0,5.11,5.15,3.18,1877
454,1.71,Premium,G,SI1,60.6,58.0,7.79,7.75,4.71,13666
11188,0.7,Very Good,E,SI2,59.8,58.0,5.72,5.85,3.46,2263
1345,0.41,Ideal,G,VS1,59.8,57.0,4.86,4.81,2.89,961
9278,1.01,Ideal,D,VVS2,61.1,57.0,6.47,6.49,3.96,10860
23273,1.17,Ideal,G,VS1,59.4,57.0,6.93,6.87,4.1,7155
13226,0.37,Ideal,E,VVS2,61.6,55.0,4.62,4.63,2.85,1162
17199,1.0,Premium,G,VVS1,62.1,59.0,6.29,6.4,3.94,8008
21420,1.04,Premium,I,VS1,61.4,57.0,6.52,6.47,3.99,4240
2852,1.22,Ideal,G,VS2,,55.0,6.83,6.87,4.25,7783
19008,0.78,Ideal,H,SI2,,54.0,5.89,5.85,3.63,2012
20500,1.5,Good,G,VS2,59.0,58.0,7.41,7.45,4.38,11294
9464,0.32,Ideal,G,VS2,61.8,57.0,4.38,4.42,2.72,561
524,1.04,Ideal,F,SI1,59.9,56.0,6.64,6.58,3.96,4403
12824,0.31,Ideal,G,VVS1,62.6,53.0,4.37,4.38,2.74,789
15521,1.01,Ideal,H,VS2,61.9,57.0,6.42,6.48,3.99,5028
19369,0.81,Very Good,F,SI2,62.7,58.0,5.92,5.95,3.72,2942
21817,0.3,Premium,I,VS1,61.7,58.0,4.32,4.27,2.65,608
25945,0.4,Ideal,E,VS1,62.3,56.0,4.73,4.71,2.94,1125
15656,0.7,Ideal,H,SI1,60.6,57.0,5.73,5.78,3.49,1919
17020,0.93,Premium,F,SI1,62.3,58.0,6.18,6.22,3.86,4373
13224,0.4,Premium,H,VS1,62.7,59.0,4.71,4.63,2.93,938
20971,0.92,Good,D,SI1,63.6,57.0,6.09,6.14,3.89,4158
24406,0.33,Ideal,F,VS2,62.3,56.0,4.41,4.45,2.76,666
14441,2.0,Good,G,VS2,64.1,55.0,7.94,7.88,5.07,17898
19074,0.64,Ideal,I,IF,62.0,54.0,5.53,5.56,3.44,1991
6425,1.02,Ideal,I,I1,61.7,56.0,6.49,6.44,3.99,2925
26740,0.7,Very Good,H,VS1,60.1,61.0,5.74,5.81,3.47,2400
9934,0.56,Premium,F,I1,62.6,60.0,5.3,5.15,3.27,953
26898,0.3,Premium,E,VS2,60.4,58.0,4.3,4.34,2.61,658
4016,0.37,Ideal,D,VS1,61.8,56.0,4.61,4.64,2.86,872
26371,0.5,Very Good,G,SI2,58.6,61.0,5.16,5.21,3.04,983
21905,1.12,Premium,G,SI2,62.8,58.0,6.62,6.57,4.14,4478
8602,1.7,Ideal,H,VS1,,57.0,7.57,7.47,4.72,14266
9478,0.9,Very Good,H,VVS1,62.1,59.0,6.17,6.19,3.84,4664
18567,0.55,Ideal,E,SI1,60.9,56.0,5.28,5.32,3.23,1448
8569,0.4,Ideal,F,VS1,61.8,55.0,4.76,4.78,2.95,971
10440,0.31,Very Good,I,VVS1,62.2,60.0,4.3,4.32,2.68,571
3567,0.31,Ideal,E,IF,61.9,55.0,4.38,4.41,2.72,1046
26294,0.28,Very Good,F,VVS2,61.6,56.0,4.2,4.23,2.59,707
